study_id	chromosome	start	end	mcj_s	mcj_e	class_s	svclass_s	svname_s	svf_s	svlen_s	leftcn_s	rightcn_s	class_e	svclass_e	svname_e	svf_e	svlen_e	leftcn_e	rightcn_e	mech_s	mech_e	mech_c
PD24308	19	26181782	31222386	baseline+1	baseline	CENTROMERE	no	no	NA	NA	3.7709	14.0427	INV	h2hINV	gridss269ff_2374o	20	40	11.8577	3.9167	no_supporting_sv	fold_back_inversion	fold_back_inversion
PD24308	X	48578920	50046000	no	no	DUP	DUP	gridss293bf_407o	34	56	5.4671	15.6714	NONE	no	no	NA	NA	9.625	5.8177	not_analyzed	not_analyzed	excluded
PD24308	X	52033914	56415000	no	no	DUP	DUP	gridss293bf_855o	35	6176774	5.8177	9.8103	NONE	no	no	NA	NA	9.6057	5.8531	not_analyzed	not_analyzed	excluded
PD24308	X	56753454	58210688	no	baseline	INV	t2tINV	gridss294bb_754o	14	6581	5.8531	9.2714	DUP	DUP	gridss293bf_855o	35	6176774	6.2235	2.4263	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24314	4	79840467	79940000	no	no	INV	t2tINV	gridss77bb_412o	26	210	4.4433	6.1309	NONE	no	no	NA	NA	6.1309	3.9851	not_analyzed	not_analyzed	excluded
PD24314	4	81265983	81572677	no	baseline	INV	t2tINV	gridss77bb_930o	19	11205	3.9851	7.7796	INV	h2hINV	gridss77ff_1070o	8	11	5.9122	2.0001	not_analyzed	fold_back_inversion	fold_back_inversion
PD24314	6	13817511	14068232	baseline	baseline	INV	t2tINV	gridss107bb_2491o	485	347286	3.0542	65.2262	INV	h2hINV	gridss107ff_2811o	230	33030944	43.6996	3.1995	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	14164798	14270752	baseline	baseline	INV	t2tINV	gridss107bb_2491o	485	347286	3.1995	84.1646	INV	h2hINV	gridss107ff_3045o	168	5958010	43.5199	3.3171	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	14695712	14701556	baseline	baseline	INV	t2tINV	gridss107bb_3293o	261	5647662	3.2076	39.5181	INV	h2hINV	gridss107ff_3172o	254	110833207	39.5181	3.1231	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	14777473	14945379	baseline	baseline	DUP	DUP	gridss107bf_3076o	117	111598824	3.1231	44.4873	DEL	DEL	gridss107fb_11833o	564	5261362	113.2128	2.9998	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	20206741	20547049	baseline	baseline	DEL	DEL	gridss107fb_11833o	564	5261362	2.9998	109.9392	DEL	DEL	gridss108fb_6361o	204	76005261	41.7072	3.0963	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	20650444	20746390	baseline	baseline	INV	t2tINV	gridss108bb_2319o	300	198445	3.0963	43.6825	INV	h2hINV	gridss108ff_2533o	281	104619677	43.6825	2.987	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	20806450	20820053	baseline	baseline	DUP	DUP	gridss108bf_2317o	297	103522900	2.987	43.6065	DUP	DUP	gridss107bf_2938o	209	6527582	43.6065	3.1642	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	20848889	20861403	baseline	baseline	INV	t2tINV	gridss108bb_2319o	300	198445	3.1642	41.9704	DEL	DEL	gridss108fb_7315o	235	105400491	41.9704	2.9426	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	22958049	23817083	baseline	baseline	INV	t2tINV	gridss108bb_3260o	311	105468909	2.9678	39.8974	INV	h2hINV	gridss108ff_4577o	162	111878200	37.1108	3.0593	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	47064443	47099177	baseline	baseline+1	INV	t2tINV	gridss111bb_229o	210	11236569	3.158	43.5448	INV	h2hINV	gridss107ff_2811o	230	33030944	41.6517	4.1504	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	54940029	54948070	baseline	baseline	SGL	no	no	NA	NA	3.0059	40.8684	DEL	DEL	gridss111fb_10207o	319	79470537	40.8684	2.9813	no_supporting_sv	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	58301012	58480423	baseline	baseline	INV	t2tINV	gridss111bb_229o	210	11236569	2.9813	37.6607	DEL	DEL	gridss112fb_2925o	305	66493020	36.0215	2.8374	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	88482521	88604153	baseline	baseline	INV	t2tINV	gridss115bb_703o	263	1058126	2.9574	46.507	DUP	DUP	gridss110bf_2345o	233	44774839	43.2219	3.044	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	89507060	89622026	baseline	baseline	INV	t2tINV	gridss115bb_1297o	344	34851806	3.044	42.6819	INV	h2hINV	gridss115ff_1725o	275	36766583	38.2586	2.9513	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	96540327	96613799	baseline	baseline	DEL	DEL	gridss108fb_4644o	131	76327233	2.9513	44.8617	DEL	DEL	gridss116fb_797o	280	29662521	45.6198	2.9765	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	123458962	123494502	baseline	baseline	INV	t2tINV	gridss118bb_2041o	320	1887495	2.9765	43.7401	DEL	DEL	gridss118fb_8655o	331	679939	43.7401	2.9514	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	123708147	123714521	baseline	baseline	DUP	DUP	gridss118bf_1855o	373	657839	2.9514	43.9295	DEL	no	no	NA	NA	43.9295	2.8743	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD24314	6	124174441	124329350	baseline	baseline	DEL	DEL	gridss118fb_8655o	331	679939	2.8743	42.0709	DUP	DUP	gridss108bf_2317o	297	103522900	43.5757	3.0031	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	124358866	124365986	baseline	baseline	INV	t2tINV	gridss115bb_1297o	344	34851806	3.0031	41.4762	DUP	DUP	gridss118bf_1855o	373	657839	41.4762	2.8964	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	124651127	124722549	baseline	baseline	DEL	DEL	gridss110fb_7001o	205	80821590	2.8964	42.6876	DEL	DEL	gridss118fb_11039o	254	1226063	45.5182	3.0122	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	124973443	126388609	baseline	baseline	DEL	DEL	gridss112fb_2925o	305	66493020	3.0122	43.0242	INV	h2hINV	gridss115ff_1725o	275	36766583	42.2849	3.0208	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	6	128426958	128975000	baseline	baseline	INV	t2tINV	gridss108bb_3260o	311	105468909	3.0208	39.6781	NONE	no	no	NA	NA	40.092	3.1044	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD24314	6	134418607	135695283	baseline	baseline	DEL	DEL	gridss111fb_10207o	319	79470537	3.0255	38.5162	INV	h2hINV	gridss108ff_4577o	162	111878200	41.4279	3.0306	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24314	7	52406554	59554330	baseline	baseline+1	INV	t2tINV	gridss128bb_1687o	284	5187	2.0152	38.6771	CENTROMERE	no	no	NA	NA	48.2576	4.5224	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD24314	19	30499267	31463000	no	no	INV	t2tINV	gridss269bb_313o	21	2281	6.5361	9.2018	NONE	no	no	NA	NA	10.0601	8.6021	not_analyzed	not_analyzed	excluded
PD24318	6	20056169	20518744	baseline	no	DUP	DUP	gridss108bf_2766o	67	43246473	4.0174	13.2451	DEL	DEL	gridss108fb_9366o	11	20880756	12.6983	11.7831	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24318	6	20626982	21670767	no	no	BND	TRA	gridss108bb_3852o	64	NA	11.7831	18.2392	INV	h2hINV	gridss108ff_5468o	27	2387	16.8566	11.3958	not_analyzed	not_analyzed	excluded
PD24318	6	21900044	22726714	no	no	DEL	DEL	gridss108fb_14583o	8	1545667	11.3958	12.4978	DEL	DEL	gridss108fb_17236o	17	101263115	13.5802	11.5785	not_analyzed	not_analyzed	excluded
PD24318	6	23445710	23471540	no	no	DEL	DEL	gridss108fb_14583o	8	1545667	11.5785	12.6104	DEL	DEL	gridss108fb_19545o	6	3401	12.6104	11.0082	not_analyzed	not_analyzed	excluded
PD24318	6	23474941	24224373	no	baseline	DEL	DEL	gridss108fb_19545o	6	3401	11.0082	12.4898	INV	h2hINV	gridss108ff_8855o	117	18971974	18.9424	3.9819	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24318	6	41140583	43196348	baseline	baseline	SGL	no	no	NA	NA	4.0237	31.532	INV	h2hINV	gridss108ff_8855o	117	18971974	18.356	4.107	no_supporting_sv	intrachromosomal_complex	intrachromosomal_complex
PD24318	6	62188618	67745630	baseline	no	DUP	DUP	gridss112bf_1337o	128	63407708	1.9313	15.3256	DUP	DUP	gridss113bf_684o	14	766997	7.6058	5.8875	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24318	6	122362923	125596326	baseline	baseline	INV	t2tINV	gridss118bb_2902o	150	441	2.3405	23.5098	DUP	DUP	gridss112bf_1337o	128	63407708	16.2682	2.4021	fold_back_inversion	intrachromosomal_complex	fold_back_inversion
PD24318	7	6173919	7664506	baseline	baseline	BND	TRA	gridss108bb_3852o	64	NA	1.9242	8.0109	BND	TRA	gridss108bf_7604o	39	NA	8.0109	2.0322	translocation	translocation	translocation
PD24318	10	43086210	43209227	no	no	INV	t2tINV	gridss172bb_964o	46	560	5.6823	9.9326	DEL	DEL	gridss172fb_4568o	15	39305	9.272	7.7313	not_analyzed	not_analyzed	excluded
PD24318	10	43228725	45558845	no	no	INV	t2tINV	gridss172bb_995o	15	102739	7.7313	9.3653	INV	h2hINV	gridss172ff_2734o	9	7178836	9.9735	6.1982	not_analyzed	not_analyzed	excluded
PD24318	22	38363605	40345772	baseline	baseline	SGL	no	no	NA	NA	2.3621	13.5836	BND	TRA	gridss118ff_4205h	51	NA	8.0764	2.3091	no_supporting_sv	translocation	translocation
PD24322	1	55130575	55987821	no	no	DUP	DUP	gridss5bf_2495o	11	857246	3.9005	6.1861	DUP	DUP	gridss5bf_2495o	11	857246	6.1861	4.2125	not_analyzed	not_analyzed	excluded
PD24322	1	84439080	86196328	no	baseline	INV	t2tINV	gridss7bb_1422o	7	11279647	5.468	6.3121	DEL	DEL	gridss8fb_10189o	31	5336315	6.3121	2.0553	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24322	1	91532643	91564138	baseline+1	no	DEL	DEL	gridss8fb_10189o	31	5336315	3.1071	6.7686	DUP	DUP	gridss7bf_3219o	11	13969621	6.7686	4.9866	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24322	1	98252827	98267627	no	no	INV	t2tINV	gridss9bb_3995o	8	1520053	5.0401	6.7338	INV	h2hINV	gridss9ff_3872o	11	3244	6.7338	4.9235	not_analyzed	not_analyzed	excluded
PD24322	17	26575385	26576771	below_baseline	no	INV	t2tINV	gridss253bb_53o	13	195298	0	6.0684	DEL	DEL	gridss253fb_497o	17	5152398	6.0684	3.8906	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24322	17	26577993	27342259	no	baseline	INV	no	no	NA	NA	3.8906	66.6677	INV	h2hINV	gridss253ff_345o	33	5300	11.2951	2.1519	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24322	17	27558181	27804999	baseline	baseline	DUP	DUP	gridss253bf_282o	22	19841703	2.1519	6.5176	DEL	DEL	gridss253fb_2186o	25	7502125	6.5176	1.9378	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24322	17	31729170	31738584	no	baseline	INF	no	no	NA	NA	3.8096	6.4821	INV	h2hINV	gridss253ff_997o	23	6839967	6.4821	2.1764	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24322	17	35133856	36238615	baseline	no	INV	t2tINV	gridss253bb_77o	279	8560616	2.1764	82.5774	INV	h2hINV	gridss253ff_1415o	62	853640	20.9334	5.1296	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24322	17	37357328	37359508	baseline	baseline	INV	t2tINV	gridss254bb_241o	276	9197070	1.973	86.7618	INV	h2hINV	gridss253ff_76o	145	10785548	86.7618	1.7676	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24322	17	37784773	38303240	baseline	no	INV	no	no	NA	NA	1.7676	68.0203	INV	h2hINV	gridss254ff_506o	95	8850225	31.3637	5.5539	no_supporting_sv	not_analyzed	intrachromosomal_complex
PD24322	17	46554398	47399884	baseline	no	INV	t2tINV	gridss254bb_241o	276	9197070	2.0001	78.6221	DUP	DUP	gridss253bf_282o	22	19841703	7.4287	4.0662	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24325	1	227654293	228785000	no	no	DUP	DUP	gridss22bf_4006o	19	109505	15.4651	13.3614	NONE	no	no	NA	NA	13.3614	9.5669	not_analyzed	not_analyzed	excluded
PD24325	8	42920755	45338886	baseline	below_baseline	BND	TRA	gridss143bf_1719h	70	NA	1.9977	7.3961	CENTROMERE	no	no	NA	NA	7.3961	9.1603	translocation	no_supporting_sv	translocation
PD24325	12	128331131	128341015	baseline	baseline	INV	t2tINV	gridss208bb_239o	91	282414	2.8078	10.8576	SGL	no	no	NA	NA	10.8576	2.6901	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD24325	16	36835801	46429807	baseline	baseline	CENTROMERE	no	no	NA	NA	2.8548	7.1672	DEL	no	no	NA	NA	7.1672	2.0333	no_supporting_sv	no_supporting_sv	no_supporting_sv
PD24325	16	46824117	47253286	baseline	baseline	DEL	no	no	NA	NA	2.0333	7.7367	BND	TRA	gridss143bf_1719h	70	NA	7.7367	1.9815	no_supporting_sv	translocation	translocation
PD24325	19	36582314	36593273	no	no	INF	no	no	NA	NA	13.2009	12.8794	INV	no	no	NA	NA	12.8794	8.508	not_analyzed	not_analyzed	excluded
PD24326	7	54286001	55733537	baseline	no	NONE	no	no	NA	NA	2.0327	10.6397	INV	t2tINV	gridss129bb_1284o	57	955	17.8484	4.6894	no_supporting_sv	not_analyzed	intrachromosomal_complex
PD24326	12	44182422	44734410	baseline	baseline	INV	t2tINV	gridss199bb_989o	34	5545601	2.0223	15.0883	INV	h2hINV	gridss199ff_1205o	34	10308388	7.5314	1.9017	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24326	12	45183567	45190864	baseline	baseline	DUP	DUP	gridss199bf_1040o	103	514889	1.9017	6.6861	INV	h2hINV	gridss199ff_1275o	119	289656	6.6861	1.8875	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24326	12	45473806	45480520	baseline	baseline	INV	t2tINV	gridss199bb_1339o	69	9074533	1.8875	7.035	INV	h2hINV	gridss199ff_1275o	119	289656	7.035	1.9626	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24326	12	45692405	45698456	baseline	baseline	DUP	DUP	gridss199bf_1130o	83	7290511	1.9626	6.867	DUP	DUP	gridss199bf_1040o	103	514889	6.867	2.0718	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24326	12	50257219	50399927	baseline	no	INV	t2tINV	gridss200bb_923o	53	2719828	2.0689	7.1986	INV	h2hINV	gridss196ff_22o	33	44007800	7.1986	5.1379	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24326	12	50605395	51173672	no	no	DUP	DUP	gridss200bf_976o	27	8664046	5.7751	7.9304	DEL	DEL	gridss200fb_4975o	18	2041154	7.9304	4.9776	not_analyzed	not_analyzed	excluded
PD24326	12	51349749	51909912	no	below_baseline	DUP	DUP	gridss200bf_1484o	33	3614508	4.9776	7.0835	DEL	DEL	gridss200fb_6120o	99	3763740	7.0835	1.0382	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24326	12	52977048	52982916	below_baseline	below_baseline	INV	t2tINV	gridss200bb_923o	53	2719828	1.0382	6.6198	DUP	DUP	gridss199bf_1130o	83	7290511	6.6198	1.0527	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24326	12	54548339	55745621	no	no	INV	t2tINV	gridss199bb_1339o	69	9074533	5.0291	10.2999	INV	h2hINV	gridss200ff_3544o	186	819481	14.6093	5.8524	not_analyzed	not_analyzed	excluded
PD24326	12	56240100	56565103	no	below_baseline	DEL	DEL	gridss200fb_3100o	35	6511836	5.8524	17.4293	INV	h2hINV	gridss200ff_3544o	186	819481	15.2251	1.0347	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24326	12	57958967	60085532	below_baseline	below_baseline	INV	t2tINV	gridss200bb_2988o	89	2999712	1.0347	17.6125	SGL	no	no	NA	NA	8.3781	1.0191	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD24327	6	1	2648742	no	no	TELOMERE	no	no	NA	NA	NA	10.679	BND	TRA	gridss106ff_5935h	92	NA	12.0336	4.9193	not_analyzed	not_analyzed	excluded
PD24327	6	8962231	12644747	below_baseline	baseline	INV	t2tINV	gridss107bb_1913o	NA	7505745	0.936	9.3136	INV	h2hINV	gridss107ff_7185o	29	9998884	6.9746	1.9751	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24327	6	13854188	13973430	baseline	no	DUP	DUP	gridss107bf_7701o	42	2019300	1.9751	6.7329	BND	TRA	gridss107ff_8238h	12	NA	6.7329	4.9087	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24327	6	14065401	16352561	no	baseline	DUP	DUP	gridss107bf_7916o	102	834912	4.9087	13.4436	INV	h2hINV	gridss108ff_193o	56	18009407	8.6181	2.0008	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24327	6	16467976	18311352	baseline	no	INV	t2tINV	gridss107bb_1913o	NA	7505745	2.0008	11.929	INV	h2hINV	gridss108ff_3491o	49	11618	10.2586	5.6018	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24327	6	18313402	18322971	no	no	INV	t2tINV	gridss108bb_1517o	57	1113489	5.6018	9.8863	INV	h2hINV	gridss108ff_3491o	49	11618	9.8863	5.2289	not_analyzed	not_analyzed	excluded
PD24327	6	18945496	26667000	below_baseline	baseline+1	INV	t2tINV	gridss107bb_4568o	75	8099238	1.1999	12.1502	NONE	no	no	NA	NA	18.241	2.8238	intrachromosomal_complex	no_supporting_sv	intrachromosomal_complex
PD24327	6	27100126	27631519	no	baseline+1	INV	h2hINV	gridss108ff_10518o	37	4459473	5.6322	9.7552	SGL	no	no	NA	NA	6.3151	2.9304	not_analyzed	no_supporting_sv	intrachromosomal_complex
PD24327	6	33861921	34636000	baseline	no	SGL	no	no	NA	NA	1.9749	17.1001	NONE	no	no	NA	NA	7.436	5.5713	no_supporting_sv	not_analyzed	intrachromosomal_complex
PD24327	6	34682400	34837919	no	baseline	INV	t2tINV	gridss108bb_6358o	34	14079179	5.5713	9.3389	BND	TRA	gridss109fb_19498h	77	NA	9.3389	1.9845	not_analyzed	translocation	translocation
PD24327	11	33290456	33291605	no	no	BND	TRA	gridss185bb_1135o	79	NA	6.3721	12.8146	BND	TRA	gridss185ff_1156o	60	NA	12.8146	7.4162	not_analyzed	not_analyzed	excluded
PD24327	11	36026595	36029747	baseline	no	INV	t2tINV	gridss185bb_2751o	107	636388	3.3206	10.8727	INV	h2hINV	gridss185ff_2801o	75	640419	14.1565	5.3071	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24327	11	36029960	36032374	no	no	BND	TRA	gridss185bf_2521o	92	NA	5.3071	13.7095	BND	TRA	gridss185ff_2806o	85	NA	13.7095	4.8752	not_analyzed	not_analyzed	excluded
PD24327	11	36032744	37877422	no	baseline	BND	TRA	gridss185bf_2525o	91	NA	4.8752	13.3058	INV	h2hINV	gridss185ff_4417o	63	1186	8.3009	3.043	not_analyzed	fold_back_inversion	fold_back_inversion
PD24327	11	69313272	70284671	baseline+1	no	BND	TRA	gridss179bb_1716o	23	NA	2.8221	9.1494	INV	h2hINV	gridss188ff_5233o	16	2244	6.497	3.9272	translocation	not_analyzed	translocation
PD24327	11	70564616	70746714	no	no	INV	t2tINV	gridss188bb_5263o	39	8901007	3.9272	8.1884	INV	h2hINV	gridss188ff_5487o	29	748850	8.1884	3.7356	not_analyzed	not_analyzed	excluded
PD24327	11	70748850	70751613	no	baseline+1	INV	t2tINV	gridss188bb_5406o	18	600979	5.035	6.6647	DUP	DUP	gridss188bf_5033o	44	2855	6.6647	3.2287	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24327	11	71349829	71493417	no	no	INV	t2tINV	gridss188bb_5406o	18	600979	5.2004	6.8301	INV	h2hINV	gridss188ff_5506o	21	716860	6.8301	4.6405	not_analyzed	not_analyzed	excluded
PD24327	11	71493429	71495564	no	baseline+1	INV	t2tINV	gridss188bb_5501o	14	549419	4.6405	6.2103	INV	h2hINV	gridss188ff_5487o	29	748850	6.3743	2.9382	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24327	11	79465623	79467483	baseline	baseline	INV	t2tINV	gridss188bb_5263o	39	8901007	2.3065	6.5201	INV	h2hINV	gridss188ff_5489o	48	8718654	6.5201	2.3257	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24327	12	10557008	10564865	no	no	DUP	DUP	gridss196bf_2517o	75	8812498	10.309	19.1553	BND	TRA	gridss196ff_2846o	62	NA	19.1553	12.2292	not_analyzed	not_analyzed	excluded
PD24327	12	10564898	11939552	no	below_baseline	BND	TRA	gridss107bb_7065h	43	NA	12.2292	15.7273	DEL	DEL	gridss196fb_14037o	119	7368738	16.8627	2.6378	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24327	12	19308290	19369506	below_baseline	no	DEL	DEL	gridss196fb_14037o	119	7368738	2.6378	16.0754	DUP	DUP	gridss196bf_2517o	75	8812498	23.5604	13.8014	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24327	13	19354583	19356190	no	baseline+1	BND	TRA	gridss185fb_9573o	80	NA	5.3617	12.2945	BND	TRA	gridss185bf_2519o	91	NA	12.2945	4.0329	not_analyzed	translocation	translocation
PD24327	13	20163248	21808235	no	no	BND	TRA	gridss107bb_2179h	36	NA	5.9202	10.1012	DEL	DEL	gridss210fb_6008o	16	133847	10.1012	7.0109	not_analyzed	not_analyzed	excluded
PD24327	13	21942082	24763652	no	no	DEL	DEL	gridss210fb_6008o	16	133847	7.0109	11.1319	BND	TRA	gridss185bb_4281o	19	NA	11.1654	12.7612	not_analyzed	not_analyzed	excluded
PD24327	13	26892295	27298105	baseline	no	DUP	DUP	gridss211bf_2478o	110	345051	3.4994	14.197	DEL	DEL	gridss211fb_12032o	11	45982861	11.4179	7.9509	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24327	13	27298162	28712513	no	no	DUP	DUP	gridss211bf_2775o	10	22713103	7.9509	12.1205	DEL	DEL	gridss211fb_15913o	44	22	20.0959	7.6211	not_analyzed	not_analyzed	excluded
PD24327	13	28712535	28729243	no	below_baseline	DEL	DEL	gridss211fb_15913o	44	22	7.6211	15.3621	INV	h2hINV	gridss211ff_4206o	49	27182377	10.7856	0.9327	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24327	13	45020075	47911134	below_baseline	baseline+1	DUP	DUP	gridss213bf_904o	81	10892035	2.0763	13.2016	DEL	DEL	gridss213fb_13701o	90	464560	14.1499	3.6447	intrachromosomal_complex	intrachromosomal_complex	intrachromosomal_complex
PD24327	13	48375694	49531676	baseline	baseline	DEL	DEL	gridss213fb_13701o	90	464560	3.0177	12.7935	BND	TRA	gridss196ff_3725o	63	NA	9.2762	2.723	intrachromosomal_complex	translocation	translocation
PD24327	19	4498889	4511724	no	no	BND	TRA	gridss185fb_5221o	19	NA	6.5217	9.9673	BND	TRA	gridss211bf_2877o	19	NA	9.9673	7.5477	not_analyzed	not_analyzed	excluded
PD24327	20	33088796	33102562	baseline	no	SGL	no	no	NA	NA	2.3599	10.094	INV	h2hINV	gridss275ff_711o	25	14107	10.094	4.7837	no_supporting_sv	not_analyzed	intrachromosomal_complex
PD24327	20	33111914	35229254	no	no	INV	t2tINV	gridss275bb_745o	46	4827	4.7837	10.6609	DEL	DEL	gridss275fb_9583o	43	22755073	11.0619	5.1499	not_analyzed	not_analyzed	excluded
PD24327	20	35714218	38867394	no	baseline+1	INV	t2tINV	gridss275bb_2098o	91	23716435	3.6274	13.3859	INV	h2hINV	gridss276ff_528o	49	84214	8.0308	2.9286	not_analyzed	intrachromosomal_complex	intrachromosomal_complex
PD24327	20	38869859	38951609	baseline+1	no	DUP	DUP	gridss276bf_411o	43	86214	2.9286	8.0651	INV	h2hINV	gridss276ff_528o	49	84214	8.0651	4.2104	intrachromosomal_complex	not_analyzed	intrachromosomal_complex
PD24327	20	38952032	38956073	no	no	INV	t2tINV	gridss276bb_531o	45	13038659	4.2104	8.6347	DUP	DUP	gridss276bf_411o	43	86214	8.6347	4.0723	not_analyzed	not_analyzed	excluded
